match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1264,2,15,3,6,6,0
1286,2,2,1,3,0,1
767,1,10,5,2,4,1
1166,1,19,3,0,6,1
954,1,12,4,4,0,0
1775,2,19,4,2,3,1
1201,1,3,3,0,0,0
1268,2,7,6,3,2,0
1526,1,20,5,1,0,1
557,2,7,4,2,6,0
1236,1,20,5,0,1,0
124,2,10,3,0,1,0
1856,1,13,5,6,6,0
1381,1,1,1,2,2,1
100,2,16,5,6,6,1
216,2,7,1,0,4,1
240,2,16,6,0,2,0
1442,1,9,5,4,1,0
750,1,20,2,4,3,1
969,2,6,4,6,1,0
1723,1,4,4,3,4,0
947,2,1,5,3,1,0
1321,1,5,5,6,3,0
614,2,19,6,0,4,0
309,1,2,4,1,0,1
1360,1,9,4,2,0,0
1185,2,6,3,1,1,0
1205,2,13,6,2,1,1
1955,1,14,1,2,3,1
1442,2,5,4,0,4,1
867,2,6,3,3,6,1
375,1,3,3,0,0,0
109,2,10,2,4,1,1
743,2,15,2,3,3,0
1654,1,19,6,6,0,0
351,1,2,3,1,1,0
416,1,4,6,3,4,0
1465,2,1,6,0,4,0
645,2,5,5,6,6,1
1679,2,5,3,0,4,0
1224,1,7,5,0,6,0
677,1,15,6,3,1,1
944,1,11,2,0,0,0
1410,2,17,5,3,3,0
1770,2,15,3,0,1,0
1209,2,2,5,0,6,1
907,1,20,5,3,6,0
626,2,4,3,2,3,1
1194,1,16,3,2,3,1
1999,1,11,1,4,2,0
1902,1,1,1,4,1,0
1572,2,10,6,0,1,0
1465,1,12,4,2,6,1
1913,2,16,2,4,0,0
1216,2,3,3,6,6,0
1548,2,13,5,1,4,0
1486,2,3,1,2,4,0
1101,2,5,1,6,1,0
1822,1,12,1,3,6,0
1375,2,11,2,0,6,1
1007,1,16,1,6,4,0
973,1,3,4,1,1,0
1425,2,14,3,0,1,0
839,1,15,3,2,2,0
1213,1,6,1,0,0,0
783,1,17,6,3,6,0
700,2,10,4,0,3,0
458,2,19,5,2,6,0
983,1,1,5,0,0,1
751,2,15,2,1,1,0
1964,1,13,1,0,0,0
972,1,15,1,1,6,0
133,2,19,2,1,0,1
215,2,7,6,1,0,1
84,1,16,2,6,0,1
801,2,16,2,1,2,0
1555,1,20,3,0,2,0
1777,2,12,4,3,0,0
1954,2,7,6,1,1,0
1264,2,18,5,3,3,0
85,1,15,5,4,1,1
5,2,11,3,6,0,1
731,1,19,2,3,1,0
529,1,3,4,0,6,0
641,1,4,1,2,3,0
935,2,17,1,6,0,0
452,1,15,1,3,6,0
281,1,17,6,0,3,0
1394,1,18,6,3,0,0
1536,2,7,4,0,6,0
224,2,2,4,4,0,0
1923,2,5,5,0,0,0
217,1,14,6,3,0,0
1231,2,2,5,3,4,0
1373,1,3,6,3,4,0
1977,1,16,2,0,3,0
194,2,13,5,6,3,1
1608,1,18,4,3,2,1
214,1,13,6,3,3,0
1599,2,1,5,0,3,0
73,1,14,4,1,2,0
52,1,2,3,1,6,0
1794,2,15,1,2,1,0
958,1,3,3,2,4,0
1734,1,9,4,4,6,0
916,1,3,3,1,4,1
45,1,3,3,3,0,0
1131,1,13,1,6,3,0
377,1,11,4,6,2,0
754,2,12,1,4,1,0
571,1,20,4,4,1,0
1768,2,2,5,6,0,0
1882,2,8,2,6,1,0
423,1,11,2,2,3,0
1607,1,10,3,4,4,0
1271,2,11,3,3,0,0
1174,1,20,2,0,6,0
1329,2,11,6,3,2,0
593,2,13,5,3,0,0
898,1,8,4,2,2,0
694,1,5,6,6,6,0
1852,1,20,5,6,0,1
1740,2,16,1,6,3,1
291,1,19,3,4,0,1
1950,2,14,1,2,4,0
883,1,10,1,4,0,1
37,2,20,5,1,3,0
1006,2,17,3,0,6,0
1030,2,17,6,4,4,0
1331,2,18,4,0,3,0
975,1,14,5,3,0,0
1569,2,2,3,4,4,0
29,2,16,3,2,1,1
1040,1,1,3,2,2,0
1517,2,8,3,2,0,0
1404,2,4,4,3,0,0
57,1,18,2,6,2,0
58,2,6,3,3,0,0
1647,2,14,1,3,0,0
2,1,8,3,4,3,0
1536,2,12,2,3,2,1
541,2,19,3,2,0,0
1525,1,2,6,3,1,0
240,2,4,1,1,2,0
316,1,18,4,4,0,0
840,1,17,6,6,3,0
616,1,17,4,3,1,0
1354,1,2,4,0,2,0
828,1,18,2,6,0,1
1873,2,9,6,1,6,0
496,1,3,1,0,0,0
1378,2,13,3,2,0,0
410,1,15,2,0,3,1
92,2,6,3,6,3,0
1552,1,6,5,4,1,0
772,2,2,4,4,2,1
285,1,10,3,1,0,1
515,1,11,5,0,0,0
747,1,15,3,1,0,1
281,1,4,1,6,0,0
1887,2,6,6,0,1,0
1709,2,20,5,0,0,1
892,2,5,4,4,0,0
1380,1,18,2,2,3,0
1526,1,4,2,0,0,1
228,2,17,1,2,0,1
534,1,13,6,3,2,1
930,2,3,4,0,2,1
1469,1,9,1,0,0,0
1851,2,8,3,0,3,0
961,2,8,4,0,1,1
812,1,16,5,4,0,0
825,1,13,4,2,3,0
762,2,20,4,3,0,0
984,2,11,2,4,6,0
1133,2,12,5,3,6,0
304,1,14,6,1,6,0
1451,2,10,2,0,0,1
637,2,2,1,0,0,1
710,1,13,1,4,4,1
67,1,15,3,6,0,0
1457,1,18,4,1,4,0
1215,1,4,5,0,2,0
1017,1,16,2,2,0,1
392,2,3,1,2,2,0
1216,2,10,3,0,0,0
1392,1,20,5,4,1,0
1991,2,1,4,6,6,1
508,1,17,4,0,6,0
1450,2,17,6,4,6,0
1690,2,14,2,2,0,1
620,2,12,4,2,1,1
362,2,7,3,2,3,1
1659,1,17,4,3,0,1
470,1,1,1,6,0,1
1176,1,1,3,0,4,0
706,2,14,2,0,3,1
152,1,18,3,2,0,1
522,1,7,6,6,1,0
1842,1,4,6,0,0,0
505,2,8,6,1,0,1
983,1,9,1,0,3,1
1592,1,20,3,2,6,0
1106,2,4,6,3,3,1
234,1,4,1,3,3,0
1936,2,15,1,0,0,0
1548,2,19,5,6,0,0
537,1,12,3,0,2,1
320,2,16,5,1,1,0
842,2,2,6,1,3,0
409,1,5,4,0,1,0
183,2,6,5,0,1,1
32,2,6,4,6,3,0
372,2,3,2,6,3,0
1726,1,11,6,2,2,0
915,1,4,4,3,2,0
303,1,1,5,3,0,1
442,1,15,5,0,0,1
592,1,15,2,4,4,0
1568,1,10,5,4,1,0
1462,1,11,1,0,6,0
1768,2,4,4,0,4,0
1081,2,8,5,1,0,1
1975,2,19,3,6,3,1
1396,2,6,2,0,1,1
219,2,18,1,4,0,0
1159,1,19,3,0,0,1
1358,2,18,1,1,6,0
1104,1,17,2,2,2,1
755,1,9,4,1,1,0
950,1,12,3,0,3,0
1018,1,5,3,2,0,0
1855,2,14,5,3,3,1
1056,1,15,5,6,3,1
1687,1,9,4,3,4,0
1956,2,15,5,2,6,0
1726,1,1,1,0,2,0
509,2,13,5,0,0,0
1559,1,8,6,2,4,1
979,2,3,6,0,0,1
1287,2,7,4,1,0,1
917,1,2,3,2,4,0
263,1,14,4,1,1,1
1764,2,6,4,3,4,1
425,1,1,5,4,4,1
1423,1,16,3,4,3,0
1454,1,17,1,0,3,0
1551,1,13,3,3,3,0
390,2,17,5,0,2,1
1059,1,4,5,0,2,1
372,1,13,3,0,1,0
1549,1,3,4,1,1,0
1827,2,1,5,4,6,0
147,2,14,5,4,3,1
850,1,19,2,0,3,0
4,2,10,1,2,3,0
662,1,1,4,0,0,1
485,1,1,5,1,0,1
991,1,15,6,3,6,0
72,2,8,4,4,0,0
1463,2,15,3,2,1,0
1875,1,7,4,6,4,0
874,1,6,4,4,1,0
1779,1,19,5,0,4,0
1621,1,7,1,1,1,1
1845,1,18,1,4,2,0
1249,2,18,4,3,6,1
680,2,19,6,1,6,1
1014,2,8,1,0,6,0
486,1,14,2,1,6,1
825,1,7,6,0,4,0
199,1,18,1,3,1,0
554,1,5,3,1,6,0
806,1,11,1,0,3,0
581,2,17,2,0,2,1
1894,1,9,2,6,3,0
1967,1,2,6,0,1,0
121,1,20,6,0,1,0
1020,2,19,2,0,3,1
1300,1,11,1,0,3,0
437,2,15,6,1,2,0
1664,2,2,2,3,1,1
1296,1,14,6,0,0,0
1267,1,19,3,4,2,0
1838,2,8,1,0,4,0
485,1,2,6,0,2,0
151,1,11,6,1,6,0
369,1,12,6,0,1,1
1144,1,15,5,6,3,0
553,1,18,2,4,1,0
1527,1,17,2,0,1,0
1899,1,20,3,0,0,1
884,2,4,1,6,6,0
1772,1,13,2,0,0,0
1595,2,10,2,6,6,0
289,2,2,3,3,2,1
733,1,11,1,4,2,0
865,2,10,4,6,1,0
1998,2,16,2,0,3,0
1849,1,14,3,3,3,0
1904,1,9,6,4,6,1
1442,1,20,2,2,2,0
199,2,15,5,2,0,0
869,2,3,2,4,1,1
1551,2,18,4,0,0,0
1217,2,17,1,3,1,0
1721,2,5,3,4,2,0
75,2,12,2,2,3,0
500,2,16,6,0,0,0
1357,2,17,4,3,3,0
170,2,19,6,3,2,0
963,2,2,6,1,2,0
100,2,3,1,1,1,0
650,1,9,1,3,0,0
1883,1,16,6,6,6,1
1496,2,18,4,0,4,0
78,1,15,5,0,1,0
1492,2,5,5,0,0,0
1264,2,17,6,0,6,0
351,2,3,4,1,3,1
1471,2,8,3,3,0,1
1902,2,6,1,2,2,0
21,1,3,3,0,4,1
479,2,7,4,2,2,0
130,1,12,2,1,0,1
988,2,8,3,6,6,0
987,1,10,3,0,3,1
1297,2,18,3,0,6,0
870,2,20,4,0,2,0
1313,1,17,1,1,6,0
665,2,13,6,0,0,0
1733,1,9,2,6,4,0
1776,2,18,5,4,0,0
276,1,2,2,2,6,1
1038,2,9,4,0,1,0
1552,1,8,2,0,1,1
138,2,7,1,0,6,0
330,1,6,2,6,0,0
742,1,3,4,0,0,1
1671,2,9,4,0,4,1
899,2,11,2,0,4,1
1171,1,11,3,0,0,1
1441,1,12,6,0,0,1
1106,2,14,5,2,2,0
1638,1,10,6,3,0,0
1106,1,6,3,1,6,0
1940,1,9,3,3,4,0
738,2,5,4,0,0,1
1728,2,7,6,2,0,0
1583,2,16,1,0,1,0
785,1,7,1,1,1,1
1034,1,14,3,2,4,0
91,1,5,6,1,3,0
263,1,10,1,0,2,0
1198,1,7,1,0,0,0
1337,1,13,1,4,6,1
1133,1,10,6,1,3,0
514,2,6,1,4,1,0
756,1,2,5,2,6,1
1373,2,20,5,3,3,1
471,1,15,5,2,6,0
1316,1,9,2,1,4,0
1705,2,13,2,6,1,1
979,2,7,4,0,4,0
1903,2,2,6,3,1,0
148,2,2,5,2,2,0
225,1,20,4,6,2,1
604,1,20,6,4,4,0
810,1,16,6,3,1,1
825,2,20,6,4,1,0
1121,1,6,2,0,0,0
729,2,19,6,0,0,1
1983,1,18,2,2,3,1
1259,2,11,6,4,0,0
522,1,19,5,0,0,1
566,2,7,2,2,3,1
450,1,12,5,2,1,0
471,2,4,4,2,6,0
148,2,14,4,2,2,0
1934,1,3,5,4,1,0
505,2,15,3,4,3,0
592,2,5,1,0,1,0
1148,2,19,1,6,2,1
916,2,9,3,6,0,0
215,1,18,6,1,3,1
1055,2,4,3,0,3,0
1548,1,2,4,0,1,0
1861,1,4,3,0,3,0
1957,2,13,4,2,0,0
680,1,20,3,3,1,1
1888,1,16,4,6,6,1
753,2,18,5,2,0,0
728,2,7,3,0,0,0
11,1,18,5,3,6,1
190,1,17,2,4,0,0
1138,2,5,6,4,0,0
1004,2,12,3,4,6,1
1862,1,7,1,3,0,1
1921,2,12,4,0,3,1
1264,1,15,5,0,0,0
192,2,3,4,0,0,0
434,2,15,5,4,3,0
618,1,1,5,0,4,0
1646,2,11,1,4,6,1
1094,2,4,5,4,6,0
949,1,12,4,6,3,1
1972,2,6,6,0,2,0
535,1,12,4,3,2,0
1851,1,11,5,4,2,0
504,1,11,5,1,1,1
214,2,17,2,1,1,0
342,1,7,4,2,1,1
908,1,12,4,6,2,0
1342,1,13,5,3,3,1
1604,1,8,2,0,2,0
53,1,4,4,3,4,0
688,2,14,2,4,0,1
179,2,11,3,0,1,1
1976,2,1,6,3,6,0
328,1,13,3,0,2,1
97,1,13,4,0,1,0
310,1,14,6,6,0,0
1327,2,1,4,1,6,0
315,2,10,6,2,0,0
1931,2,10,6,2,4,0
611,2,18,4,3,4,1
1400,2,7,1,3,2,0
920,2,19,1,1,1,1
1528,2,20,3,0,3,1
1494,2,16,1,0,1,0
1084,2,17,1,0,1,0
1591,1,5,4,0,6,1
480,1,6,3,0,6,1
656,1,12,5,2,2,1
854,1,19,4,1,3,1
1069,1,2,6,0,3,0
315,1,3,1,3,4,1
1210,1,17,6,1,3,0
1726,1,10,2,2,3,1
435,2,11,2,0,6,0
1256,1,19,1,3,0,0
1392,2,6,1,2,6,0
1135,1,8,4,2,3,0
356,1,17,4,6,0,0
1956,2,16,1,4,0,0
1401,1,18,6,1,0,0
1352,1,19,4,1,0,0
1500,2,1,1,4,1,0
126,2,18,6,0,4,1
1047,1,8,1,1,2,0
1752,2,8,4,2,1,0
1900,2,5,1,1,6,0
494,1,4,1,0,0,0
55,2,12,2,3,0,1
162,2,6,1,0,2,1
708,1,8,6,3,6,0
314,2,3,3,2,0,0
1443,2,1,3,0,4,1
1612,1,17,3,6,1,0
1130,2,8,5,0,4,0
298,2,12,4,0,2,0
826,1,12,4,1,1,1
956,1,14,1,2,3,1
697,2,9,5,6,0,0
1824,1,10,5,3,2,1
992,2,9,4,0,4,0
820,2,2,6,1,6,1
699,2,13,3,3,2,1
1053,1,7,4,6,2,1
1765,2,14,5,6,0,0
152,1,12,1,4,6,1
1102,1,5,1,4,6,0
665,2,12,4,6,3,0
559,1,1,4,1,2,0
1965,2,17,3,0,0,1
170,2,4,2,0,4,0
449,2,5,1,2,3,1
1856,1,9,2,6,2,0
369,1,4,2,0,0,0
534,2,1,3,2,1,1
710,1,14,6,6,0,0
657,1,14,3,0,3,1
1795,1,13,5,1,0,0
277,2,19,6,1,1,0
1165,2,6,4,0,4,0
1678,2,4,6,6,6,0
1212,2,6,6,4,0,0
1173,2,6,6,2,0,0
1389,1,12,6,4,2,1
886,2,5,5,0,2,0
497,2,10,4,6,4,1
1345,2,20,6,0,4,1
536,1,8,2,6,0,0
1761,2,6,5,3,2,1
410,1,5,3,0,6,0
965,1,14,3,0,0,0
741,1,3,5,2,0,0
1743,1,18,2,6,3,0
185,2,17,3,6,3,0
1948,2,7,2,6,3,0
1221,2,8,5,0,0,0
1441,1,1,5,0,1,1
1877,2,14,3,6,0,0
112,2,5,4,4,3,0
1102,1,3,1,2,0,0
480,1,20,2,4,2,0
649,2,1,4,2,6,0
146,1,8,3,4,4,0
469,2,10,1,1,0,1
1804,1,19,3,1,4,0
1773,2,2,3,6,3,0
1500,2,9,4,3,2,0
1333,1,11,6,4,1,1
671,1,5,2,0,2,0
1446,2,5,6,6,0,0
1825,2,7,1,4,3,0
1551,2,10,4,0,0,0
979,2,10,4,2,0,0
1611,1,8,2,4,0,1
1098,2,5,5,0,3,0
998,1,13,5,4,0,1
229,2,10,1,0,2,0
1785,2,9,5,4,4,1
1477,1,5,4,3,6,1
712,2,20,1,1,3,1
1369,2,6,5,2,0,0
1870,2,19,6,3,1,0
1780,1,13,3,2,4,0
1299,2,10,6,2,1,0
1169,1,9,5,2,4,0
618,2,12,6,0,2,0
389,2,3,6,0,3,0
422,2,17,3,6,6,1
83,2,1,3,0,0,0
1956,2,6,4,3,0,1
1553,1,13,4,3,0,0
1534,2,19,4,3,0,1
1618,2,2,5,0,0,1
799,1,5,3,0,1,1
265,2,11,4,4,2,0
440,2,10,6,1,0,0
1652,2,4,5,1,1,0
762,2,3,4,0,3,1
55,2,14,4,3,6,0
962,2,13,2,3,4,0
1294,2,18,5,0,0,0
827,1,20,2,1,6,0
1234,2,5,2,3,6,0
727,2,11,4,0,1,0
700,1,9,3,6,0,0
259,1,4,5,4,2,0
225,2,8,1,6,4,0
1444,2,17,4,4,2,0
1809,2,15,4,0,3,0
84,1,7,5,6,1,1
437,2,10,4,0,6,1
787,2,15,4,3,2,0
1159,2,8,3,2,3,1
1921,1,12,5,6,0,1
199,2,7,3,6,0,0
258,2,17,5,4,1,0
740,2,11,2,0,3,0
213,1,16,5,3,1,1
833,2,6,4,0,4,0
1115,2,9,1,4,0,1
1873,1,16,1,2,2,0
726,2,16,4,4,3,0
801,1,5,3,2,2,0
866,2,7,2,2,0,1
880,2,15,4,4,0,0
1453,1,12,4,1,2,0
1254,2,4,1,0,0,0
898,2,11,6,0,1,0
1855,1,15,1,1,1,1
1501,1,2,6,6,6,0
330,1,5,2,6,6,0
1767,1,15,3,4,0,0
1401,2,7,4,3,0,0
1605,2,5,5,3,0,0
1516,2,13,1,4,6,1
1713,2,5,4,0,3,0
198,1,12,5,3,1,0
1817,2,14,3,6,1,0
738,1,19,5,6,6,1
301,1,8,5,1,4,0
1028,1,6,1,3,0,0
96,2,17,1,6,2,0
1682,2,12,4,2,2,0
99,1,5,4,1,0,0
1834,1,13,6,0,6,1
30,1,13,5,1,6,1
1061,1,14,1,4,2,1
86,1,17,4,6,3,1
1242,1,6,3,4,2,0
1408,2,10,3,3,1,0
457,2,15,5,0,4,0
1622,1,15,4,6,3,0
1043,1,18,2,0,1,0
952,1,20,5,2,0,0
651,2,7,3,1,3,1
148,1,19,2,6,0,0
1946,2,9,1,4,3,0
1627,1,18,6,6,3,1
1896,1,4,4,2,4,0
412,1,9,6,2,2,0
894,2,18,6,0,0,1
572,2,6,2,6,2,0
1396,1,18,5,6,6,0
1433,1,18,2,3,0,0
607,1,17,5,1,6,0
1522,2,15,1,2,1,0
656,1,8,5,1,6,0
1969,2,9,3,1,6,1
1170,2,2,2,6,2,0
692,2,17,6,1,6,0
1052,1,19,1,3,2,0
98,2,2,4,3,1,0
110,1,15,6,6,2,0
1689,2,11,6,1,3,1
1744,1,2,5,0,3,1
1519,1,8,2,1,0,0
631,1,3,6,2,4,0
932,1,14,2,6,0,0
1436,2,1,4,6,3,0
1946,1,20,4,0,4,0
323,2,18,4,1,0,1
1671,2,18,5,0,0,1
511,1,6,5,4,1,0
547,1,15,4,4,6,1
1163,1,13,2,1,4,1
1280,2,16,4,0,1,1
609,2,15,1,4,0,0
238,2,11,4,1,2,1
345,2,17,2,3,2,0
1094,1,1,6,2,0,0
1058,2,11,4,2,2,0
480,1,15,4,3,6,1
1722,2,20,5,1,1,1
1338,2,9,5,3,4,0
950,2,18,3,6,2,0
720,1,15,6,2,4,1
187,2,19,5,6,0,0
53,2,1,4,6,3,1
1284,1,17,4,3,0,0
542,2,4,6,0,1,1
1030,1,13,6,3,2,1
1534,1,12,4,4,3,0
612,2,6,5,6,1,0
905,2,15,6,1,6,0
378,1,9,5,1,0,0
693,1,19,2,1,6,1
472,1,8,2,0,1,0
170,1,2,5,1,0,1
265,1,10,4,2,0,0
1440,1,16,5,4,1,0
258,2,20,1,6,6,0
1121,2,5,4,6,0,0
1128,2,3,1,0,6,0
109,2,5,2,4,3,1
1534,1,2,6,0,0,0
550,2,19,1,6,6,1
701,1,5,4,0,6,1
530,1,17,2,1,4,1
1102,2,7,1,3,1,0
1063,1,12,3,4,0,1
396,1,17,6,2,0,1
1052,2,18,6,0,4,0
1539,2,7,1,6,0,0
1743,1,5,4,4,1,0
685,1,13,5,3,0,1
587,2,1,6,0,0,1
1554,2,9,6,6,0,1
491,2,4,1,6,2,0
753,2,13,5,4,0,0
1882,2,3,1,2,0,1
501,2,16,1,3,0,0
240,2,17,3,6,4,0
1522,2,6,5,0,6,0
637,2,17,4,1,0,1
411,2,20,2,0,3,1
1488,1,14,3,0,0,0
797,1,4,1,6,0,1
633,2,6,4,3,1,0
1568,1,6,2,0,0,0
1117,1,9,3,2,3,0
1341,1,3,6,0,2,0
1329,1,7,6,4,6,1
1739,1,3,6,0,2,0
98,2,12,2,3,0,0
151,2,19,6,3,4,1
1072,1,11,1,0,0,0
90,1,4,6,4,6,0
818,2,5,2,6,6,1
500,1,12,4,1,3,0
488,2,20,1,1,6,0
766,2,3,5,0,6,0
1920,2,16,2,0,3,0
1299,2,17,5,1,1,1
567,1,4,3,3,3,1
828,1,20,6,0,0,1
1868,1,10,1,1,2,0
820,1,20,5,2,2,0
690,1,15,5,2,2,1
924,2,16,2,0,1,0
1965,2,19,2,0,0,1
605,2,10,3,4,3,0
1271,2,5,5,3,0,1
821,2,10,5,6,3,0
556,1,1,2,4,1,0
1346,1,17,4,0,0,0
1020,1,14,2,0,1,1
834,2,2,1,1,2,0
161,1,13,2,0,6,0
1345,2,10,4,0,4,1
745,2,6,5,2,0,0
710,2,5,1,4,1,0
39,1,14,2,3,0,0
327,2,14,5,0,3,0
61,1,9,3,6,3,0
659,1,19,3,6,0,0
1047,1,15,1,3,4,0
552,1,11,2,1,0,0
1627,2,9,4,0,6,1
1265,2,10,6,6,0,0
1070,1,7,4,3,4,1
502,2,4,1,2,0,0
1749,1,9,1,1,0,1
1434,2,17,2,0,4,0
394,2,11,5,3,2,0
726,2,8,4,4,4,1
319,1,3,5,6,3,0
1301,2,16,5,1,0,0
1190,1,16,1,2,3,1
154,2,18,5,2,4,1
1807,2,18,6,4,1,0
1273,1,5,1,2,0,1
1867,2,16,6,4,0,0
488,1,9,1,4,0,1
1631,1,6,6,6,2,1
881,2,4,6,2,0,0
431,1,16,2,4,3,1
97,1,4,5,0,3,0
198,1,4,5,1,1,0
72,1,15,5,0,2,1
1767,2,8,4,1,3,0
236,2,16,5,1,4,1
783,2,15,5,4,0,0
893,2,14,6,4,1,1
1735,2,3,3,2,0,0
656,2,6,1,6,6,1
215,2,19,1,3,2,1
465,2,14,4,4,6,0
73,2,8,6,1,1,0
419,2,17,1,3,2,0
355,2,3,4,0,0,1
577,2,18,4,6,2,1
940,2,14,2,0,0,1
1463,2,15,6,6,0,0
1809,1,12,6,0,6,0
1422,2,11,3,6,0,1
1406,2,13,2,6,6,0
1764,1,13,1,3,1,0
1890,1,10,1,1,3,0
673,1,20,4,3,6,0
1890,1,8,6,0,4,0
146,1,2,2,1,0,0
1459,2,3,4,4,3,1
1322,1,18,5,6,0,0
694,2,8,1,4,6,0
1826,2,5,5,6,6,0
1356,2,5,1,2,2,0
644,1,17,4,2,4,0
606,2,10,4,2,2,0
1396,2,12,3,0,6,0
170,1,6,3,0,3,0
1660,2,12,5,2,0,1
1361,2,7,6,6,0,1
146,2,12,6,6,6,0
585,2,10,2,2,6,0
1673,2,9,3,1,0,0
106,1,3,6,4,3,1
877,2,7,5,0,6,0
552,2,4,4,4,0,0
466,2,14,6,4,2,0
90,2,3,4,3,0,1
110,2,1,3,2,3,1
73,2,13,3,6,6,0
25,1,5,4,2,3,0
1431,1,7,1,0,0,0
1877,1,17,6,0,4,0
877,2,20,2,6,0,0
1101,1,8,5,4,1,0
906,1,4,2,0,0,0
1917,2,15,2,2,1,1
44,2,7,3,0,3,1
717,2,2,6,0,6,1
356,2,20,6,4,3,0
744,2,17,4,1,2,1
1764,2,7,1,1,2,1
1754,1,12,2,1,0,1
402,1,5,6,4,0,0
507,2,1,4,4,1,0
1562,1,18,2,2,3,0
592,1,7,6,0,0,1
944,1,8,3,4,3,1
1793,2,7,1,6,0,0
1737,2,3,4,3,3,1
119,1,7,3,2,2,1
1426,2,9,5,4,6,0
1069,1,20,6,0,0,1
468,2,18,1,0,0,0
1780,2,12,5,0,3,0
1701,1,7,5,0,3,0
1726,1,14,3,3,2,0
1593,2,17,1,2,6,0
672,2,10,3,0,6,1
1599,1,12,5,2,0,1
1255,2,8,4,1,0,0
1096,2,5,1,3,3,0
710,2,10,2,0,0,1
1731,1,10,3,2,6,1
263,1,10,4,2,4,0
1463,2,11,3,0,1,0
1838,2,10,3,3,2,0
1056,2,20,5,6,0,0
715,2,2,4,2,0,0
568,2,11,1,1,0,0
814,1,16,1,6,4,0
865,2,1,3,2,4,0
676,1,7,1,4,6,0
378,1,15,3,1,3,0
1113,1,19,3,3,0,0
651,2,17,3,1,1,0
6,1,3,5,1,2,0
912,1,11,5,3,2,1
327,2,19,5,4,6,0
1306,1,3,3,0,0,0
260,2,1,6,1,2,0
528,1,14,6,0,1,0
1589,2,13,5,1,0,0
161,2,7,5,0,0,0
16,1,7,1,6,3,1
929,1,17,4,2,0,1
1659,2,16,2,4,0,0
1592,1,8,5,2,0,1
452,1,10,3,1,0,1
1305,2,8,3,4,2,0
1185,2,6,2,0,6,0
1031,1,16,2,0,1,1
1363,2,4,4,2,4,1
93,2,8,2,1,3,0
1313,1,1,4,0,6,1
32,1,12,3,4,1,0
1011,2,1,1,1,0,0
1806,2,2,2,2,4,0
1951,1,11,5,2,0,0
697,2,5,5,0,4,1
1856,2,18,2,3,6,0
1364,2,16,6,4,3,1
340,2,11,5,3,4,0
1375,1,12,5,6,0,0
715,2,4,5,1,2,0
257,1,10,3,3,2,0
980,1,8,2,2,4,0
480,1,3,6,0,1,0
1949,1,20,2,0,3,0
1004,2,7,6,4,4,0
1232,2,11,6,2,0,0
1698,1,6,2,0,1,0
1198,2,9,5,6,0,1
1972,2,11,2,4,6,1
943,1,12,4,0,0,0
1884,2,16,2,0,0,0
1522,2,15,6,3,2,0
277,2,15,5,1,0,1
21,2,17,3,6,3,0
1245,1,6,3,3,0,1
1006,2,12,3,3,2,0
1250,2,7,5,0,3,0
1375,1,13,3,3,6,1
1924,1,20,6,3,3,0
1873,2,1,4,0,3,0
117,2,19,5,6,1,1
1631,1,3,4,4,4,0
71,2,19,2,4,1,1
53,1,10,2,2,2,0
1716,2,13,5,2,3,1
716,1,3,3,0,1,0
1690,2,16,2,1,0,0
723,2,20,5,6,4,0
1940,2,2,3,3,0,1
1687,1,9,3,0,0,1
785,1,2,2,2,0,0
1910,1,5,1,0,6,0
844,1,3,2,2,6,0
1148,2,14,6,2,4,1
1922,2,20,6,0,0,0
1233,1,14,1,4,1,0
1587,2,14,1,1,4,0
1268,1,19,2,6,4,1
1254,1,3,1,2,0,1
1784,1,8,3,6,1,0
1496,2,5,2,3,6,0
1695,2,14,5,0,6,0
13,1,1,4,2,2,1
88,1,17,1,3,6,0
135,1,13,4,6,6,0
1723,1,11,5,1,1,1
624,2,8,1,1,4,0
589,2,11,5,0,3,0
900,2,2,3,2,1,0
820,2,9,2,1,1,1
1046,2,5,2,0,1,0
1378,2,5,2,3,4,0
908,1,2,4,0,1,0
203,2,17,5,0,0,0
1277,2,6,2,6,1,0
946,2,13,6,4,3,0
266,1,12,4,3,3,1
251,1,6,5,2,6,0
1688,1,4,5,6,4,1
614,1,5,1,0,0,1
555,2,2,6,6,0,0
2,1,15,3,0,6,0
730,2,9,2,4,6,0
584,1,1,2,1,3,0
503,2,11,4,0,4,0
451,1,13,5,4,0,0
936,1,13,3,3,6,0
1980,1,19,5,6,0,1
867,2,12,5,6,1,0
1737,1,12,4,2,0,0
1924,2,5,1,3,0,1
1965,1,9,5,2,4,0
230,2,14,5,0,1,0
1062,2,7,2,4,2,0
37,1,2,4,3,4,0
554,2,17,6,0,6,1
1015,1,4,6,2,6,0
881,2,17,6,3,0,0
1310,2,19,1,1,0,1
1896,1,7,3,1,1,0
14,2,7,6,1,3,0
38,2,12,1,3,3,1
1297,1,11,2,3,2,0
1350,1,8,4,0,0,1
1664,2,20,2,4,0,0
1475,1,10,1,6,4,0
8,1,11,1,0,1,0
1954,1,16,4,4,6,1
1735,1,18,2,1,0,0
994,1,15,5,6,0,0
1855,2,19,4,0,3,0
1367,1,17,2,6,6,0
1745,1,16,1,6,2,0
319,2,7,2,0,2,0
1771,2,19,2,3,3,0
911,1,3,6,0,4,1
24,2,4,4,4,0,1
204,1,5,6,0,4,1
744,1,3,6,4,3,0
328,1,4,3,3,4,0
1225,2,20,5,6,4,0
1985,2,15,1,3,6,0
